sample_id,reads,flow_id,date,longitude,latitude,fire,ammonium,clay,conductivity,elev,exc_aluminium,exc_calcium,exc_magnesium,exc_potassium,exc_sodium,nitrate,organic_carbon,ph,phosphorus_colwell,potassium_colwell,sand,silt,sulphur,texture,vegetation_type,woody_veg_cover
s402012,0,VicMicro,3_6_2022,145.1813163,-37.52672855,2015_BURN,6,19.89,NA,275.50699,3.55,1.08,1.05,0.43,0.24,NA,4.73,3.8,2,280,58.12,21.99,6.6,2.5,Forest,47
s402016,0,VicMicro,3_24_2022,148.7261996,-37.08818405,2008_BURN,5,15.92,NA,760.48889,2.66,3.06,2.88,0.4,0.12,NA,3.81,4.3,6,252,60.04,24.04,1.2,3,Forest,41.99999999999999
s402032,0,VicMicro,2_24_2022,148.7888139,-37.75058724,2020_BUSHFIRE,29,16.8,NA,63.50224,1.88,1.04,5.04,0.28,0.73,NA,5.1,5.5,11,181,62.07,21.13,14.3,2.5,Heathland,56.00000000000001
s402034,0,VicMicro,2_16_2022,146.775553,-38.50898734,1992_BUSHFIRE,10,4.96,NA,86.05368,0.74,1.42,0.61,0.06,0.09,NA,2.45,3.3,3,30,90.04,5.01,2.9,2,Heathland,61.00000000000001
s402036,0,VicMicro,2_17_2022,145.921063,-38.90286444,NA_NA,11,10.03,NA,88.779,0.32,5.84,3.68,0.56,1.29,NA,4.56,3.8,10,191,87.95,2.03,14.3,2,Heathland,55.00000000000001
s402038,0,VicMicro,2_14_2022,145.5644514,-38.63172822,1992_BURN,12,5.05,NA,37.85329,0.3,4.29,1.51,0.15,0.25,NA,3.08,4.1,6,97,91.88,3.06,5,2,Heathland,59.00000000000001
s402040,0,VicMicro,3_18_2022,144.1440545,-38.38645565,1993_BURN,16,7.9,NA,82.81641,0.9,0.7,0.66,0.14,0.16,NA,2.82,3.5,5,59,86.11,6,5.8,2,Heathland,40.99999999999999
s402042,0,VicMicro,3_16_2022,143.36416,-38.58234411,1939_BUSHFIRE,16,9.9,NA,44.84122,0.96,2.1,1.24,0.16,0.3,NA,3.97,3,5,86,86.11,4,8.9,2,Heathland,58.00000000000001
s402044,0,VicMicro,3_15_2022,141.6443709,-38.1984322,1989_BUSHFIRE,11,7.9,NA,71.71767,0.41,0.94,0.83,0.06,0.16,NA,2.71,3.1,3,32,90.11,2,3.7,2,Heathland,55.00000000000001
s402052,0,VicMicro,3_31_2022,141.3299751,-37.16887983,2005_BURN,2,3.9,NA,180.2756,0.08,0.88,0.27,0.05,0.03,NA,0.61,4.3,4,27,95.11,0.99,1,1.5,Heathland,43.99999999999999
s402060,0,VicMicro,3_15_2022,141.6754357,-38.19534732,2014_BUSHFIRE,10,5.78,NA,93.58057,0.15,2,0.81,0.11,0.15,NA,2.21,3.9,5,52,92.25,1.96,3,2,Heathland,62.000000000000014
s402062,0,VicMicro,3_14_2022,140.9950634,-37.90237598,2010_BURN,6,4.86,NA,48.0596,0.15,1.68,0.49,0.08,0.07,NA,1.45,4,3,38,94.16,0.98,2.2,2,Heathland,59.00000000000001
s402064,0,VicMicro,3_16_2022,143.3611231,-38.60665202,2013_BURN,14,4.92,NA,129.47395,0.28,1.4,0.56,0.1,0.16,NA,2.41,3.6,3,51,93.08,1.99,4.5,1.5,Heathland,59.00000000000001
s402066,0,VicMicro,3_16_2022,143.2983487,-38.67279932,2015_BURN,10,7.74,NA,125.88892,0.49,2.07,1.11,0.12,0.24,NA,3.07,3.4,4,42,88.34,3.92,5,1.5,Heathland,59.00000000000001
s402068,0,VicMicro,3_31_2022,141.2619221,-36.72139732,2014_BURN,4,6.25,NA,146.1447,0.02,4.37,1.08,0.16,0.13,1,1.38,5.4,7,77,87.44,6.31,6.1,2.5,Heathland,30.000000000000004
s402096,0,VicMicro,4_5_2022,142.7501,-34.5839861,NA_NA,5,33.87,NA,47.80261,0.07,8.84,6.53,1.15,1.1,4,1.53,4.9,79,540,32.21,33.92,24.4,2.5,Woodland,37.000000000000014
s402112,0,VicMicro,3_9_2022,148.9707493,-37.30413664,NA_NA,4,18.44,NA,1050.13159,0.47,1.48,1.71,0.4,0.37,8,1.18,4.4,4,185,63.07,18.49,3.6,3,Forest,83
s402114,0,VicMicro,2_24_2022,148.8653751,-37.33770107,NA_NA,99,33.2,NA,1031.62207,3.16,4.62,1.62,0.6,0.12,15,3.36,4.1,74,271,35.7,31.09,8,3,Forest,85.00000000000001
s402116,0,VicMicro,2_16_2022,146.2159607,-38.57075565,NA_NA,28,43.82,NA,312.62912,4.72,3.39,2.28,0.6,0.18,34,4.51,4.1,3,315,21.04,35.15,5.7,3.5,Forest,81
s402118,0,VicMicro,3_17_2022,143.5203708,-38.59817095,1939_BUSHFIRE,56,26.92,NA,254.70691,1.3,13.7,4.4,0.72,0.37,15,4.66,4.5,21,338,46.05,27.03,8.9,3,Forest,80
s402120,0,VicMicro,3_17_2022,143.5731534,-38.61613613,1939_BUSHFIRE,47,41.29,NA,421.16641,3.81,1.83,1.62,0.37,0.26,8,4.24,3.7,5,280,30.22,28.48,5.7,2.5,Forest,70
s402122,0,VicMicro,3_17_2022,143.8606784,-38.51461611,1939_BUSHFIRE,80,30.54,NA,564.4527,1.3,9.66,4.24,0.7,0.32,3,4.5,4.7,19,425,38.79,30.66,5.8,3,Forest,80
s402124,0,VicMicro,2_17_2022,146.5620512,-38.38884779,2009_BUSHFIRE,38,36.6,NA,628.46417,0.38,10.8,4.73,0.95,0.28,8,4.01,4.8,18,526,28.96,34.42,3.6,2,Forest,81
s402128,0,VicMicro,3_3_2022,146.350998,-36.35590135,NA_NA,5,36.5,NA,142.49809,0.35,5.51,3.73,0.71,0.22,31,3.39,4.6,33,416,15.45,48.05,8.8,3,Woodland,33.00000000000001
s402150,0,VicMicro,2_17_2022,146.7311651,-38.4326222,1939_BUSHFIRE,18,37.25,NA,140.01476,0.08,16.91,9.38,0.68,0.36,24,4.44,5.1,43,381,20.99,41.76,6.7,2.5,Forest,34.00000000000001
s402152,0,VicMicro,2_16_2022,146.7399337,-38.5297629,NA_NA,8,5.13,NA,38.46809,0.69,3.91,0.96,0.2,0.12,NA,2.78,4.3,9,120,89.68,5.18,2.7,1,Forest,67
s402154,0,VicMicro,3_7_2022,145.5431645,-37.5153674,1939_BUSHFIRE,37,37.83,NA,722.24371,8.64,1.16,0.34,0.28,0.12,28,5.41,3.8,NA,153,26.92,35.25,5.1,2,Forest,89.00000000000001
s402156,0,VicMicro,3_7_2022,145.5931594,-37.5058399,2020_BURN,14,25.81,NA,712.06219,3.3,1.16,0.32,0.38,0.04,18,5.25,4.6,NA,153,50.62,23.57,7.1,2,Forest,84.00000000000001
